Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score,Average,Classification,0.768701472
Wikipedia,204025,I believe that an opinion about AS belongs only to article about AS (and you are welcome to cite the MS opinion ''in proper context''). However an opinion about MS belongs only to article about MS. Is not this fair and logical?,9,11,10,14,15,A233ONYNWKDIYF,AISPSIJ54U4SC,A199E33VY97TR,A3T3VES112CGFO,A1F4D2PZ7NNWTL,-0.46154856,11.8,Rude,0.144801299
Wikipedia,204181,I'd be happy to help but I don't speak Ukrainian. What do you need help with?,17,17,17,25,21,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,AIPK94CUWL45W,1.310776725,19.4,Polite,0.14547574
Wikipedia,111179,"I've made some improvements to <url>, keeping in mind your previous comments about the article. Since you gave its grade before, would you like to see it if it could be reassessed?",21,21,18,17,17,A233ONYNWKDIYF,A6YO9886DY2SC,AYG3MF094634L,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1.362073344,18.8,Polite,0.146182905
Wikipedia,628640,I figured that. Is there anything else I need to do?,21,25,14,11,13,AW6UIL04MLQ9N,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A24VFD1THQRMFO,A3R708BQ3N67PY,0.655626492,16.8,Polite,0.146363451
Wikipedia,151688,"My post above was a helpful hint about following DYK as a whole, not about the nomination process. Would you mind posting your post under a new heading, as it seems to have little to do with what I was saying and seems to be changing the subject?",17,20,20,11,17,A3GEHPUTISVNB4,A3L8MJ1C4OEDGV,A2ULMYRKQMNNFG,A38WUWONC7EXTO,AEYHIQUDWJ3KV,0.533319544,17,Polite,0.147057717
Wikipedia,481922,"Hi I noticed you speedied and article but not it's talk page? What's the use of leaving the talk page, discussion or no, if you're going to speedy the article?",9,17,9,7,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AD1IH74UX9IAI,A38N58BSMTA0BE,-0.892750475,9.4,Rude,0.147125044
Wikipedia,565402,"Sure. I have to warn you, though, the file size advantage has pretty much been lost since SVG font rendering went the way of the dinosaurs :) Do you make a point of having the border, or can I leave it out?",15,17,13,17,25,A1QV3X9YMQQ3OQ,AYG3MF094634L,A3TFQK7QK8X6LM,AZOAW8JH5HJJK,A1E2GQZEL6QET9,0.91265226,17.4,Polite,0.147653301
Wikipedia,247684,You are removing the film poster s images from the Kansas City Film Critics Circle Awards articles and the Academy awards.  Why?,9,13,9,13,1,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,-0.841999929,9,Rude,0.148035719
Wikipedia,622124,"I understand ''your'' position, however I disagree with it, even regarding the spirit. <ins>Mostly because I don't see linking something as modification of the quote, therefore it's a moot point, even when coupled with bracketed additions.</ins> Perhaps we should see<ins>k</ins> comments from additional editors?",17,9,4,5,5,A233ONYNWKDIYF,AE3D6SE2D8UPQ,AO5E3LWBYM72K,A3H7G3TQXAYGYD,AZOAW8JH5HJJK,-1.128626089,8,Rude,0.148568433
Wikipedia,167022,"The PressTV references in Wikipedia's ""Turkey-PKK Conflict"" article are not the same, but the titles are wrong.  If you have time, can you correct the titles?",17,17,18,17,17,AD317NO9623GZ,A28TXBSZPWMEU9,A28K8ST8B2XU0N,A28ZB4ZB13BWAI,A29B522D0BX6HN,0.697901912,17.2,Polite,0.148931585
Wikipedia,396161,"Why am I never asked to write a feature. Is it because ""I is black""?",9,9,9,13,9,AYG3MF094634L,AVHARSCRX7M9E,A125P73OQSRNI5,A1DTQSIIYIZL62,AEYHIQUDWJ3KV,-1.198905052,9.8,Rude,0.148989565
Wikipedia,565238,"I saw your notes, and will watch for any objections.  If there are none, in two days, do you mind if I move that page and start the new categorization page/discussion?",21,15,21,17,17,ANGX5PAAYGL9P,AYG3MF094634L,A3H7G3TQXAYGYD,AQWC8BPA9JB7T,A13CO3B2BRXQLZ,1.015443874,18.2,Polite,0.149351935
Wikipedia,160294,"Listen, the reason I put those signs in the code 'break-clear' is because the arrangement of the blocks is ''off-key'', at least when looking through IE or Mozilla. Why are you taking them off?",8,5,9,3,5,A3S5L3I8O3Q2G,A3HB9PPUZU565U,A1G8ATI1XR2HWT,A2GODV4YZGD8X9,AIPK94CUWL45W,-1.84514865,6,Rude,0.150062761
Wikipedia,492308,"Yeeesh. Is it just me, or is it very difficult to follow these ""stream of consciousness"" postings?",10,9,10,8,8,A1RPVYUPJZGM9Z,A9Y5N2QRY4PNW,A2YFPO0N4GIS25,A872FSFU7WV6W,A1F4D2PZ7NNWTL,-1.184718878,9,Rude,0.151372057
Wikipedia,28387,"Sovereignty is something a thing, in this case Japan, possesses, hence the apostrophe. So what's the problem?",9,9,9,6,9,A233ONYNWKDIYF,A1TLLJDX8H4JP1,AC25X12LNYY6Y,A1F4D2PZ7NNWTL,AEYHIQUDWJ3KV,-1.05894805,8.4,Rude,0.15185065
Wikipedia,289629,"Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?",17,17,21,25,21,A2UFD1I8ZO1V4G,AYG3MF094634L,A3L8MJ1C4OEDGV,A3TFQK7QK8X6LM,AZ1RJVNOZFIWV,1.108480488,20.2,Polite,0.152343746
Wikipedia,1151,"Thanks, the logo looks much better now. You wouldn't have a logo for the two predessesor clubs by any chance?",17,25,17,17,21,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.929719756,19.4,Polite,0.152377755
Wikipedia,234532,"Hello De728631, you reverted <url> edit of mine because they are ... rather unprofessional fan art. I get your point, but why are they on Commons?",5,9,13,13,17,AZN83WTGUR1JZ,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A3GOI327COFGY5,A2AMGE57IJVSHF,-0.383218134,11.4,Rude,0.152992449
Wikipedia,251506,An IP is complaining that I'm violating policy by removing unlinked nonnotable band members from the notable natives and residents section of <url>.  Can you help me please?,21,17,17,17,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,AIPK94CUWL45W,1.030511412,17.8,Polite,0.153666331
Wikipedia,439087,Hoping that the good people at Conservapedia haven't tied you to a stake yet and you'll be back to witty banter at the MIT page(s) sometime soon. Or otherwise enjoying a wikibreak?,3,13,17,13,13,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,-0.28502888,11.8,Rude,0.154420338
Wikipedia,185430,"SE, I've briefly blocked your bot because I see it's changing embedded links to footnotes again, against <url>. Did you discuss with anyone that you were doing this, or get permission to use it?",9,13,9,12,9,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,-1.185824815,10.4,Rude,0.154493919
Wikipedia,274659,"(after multipled edit conflicts)I checked your behaviour and your contributions myself at the time, as did numerous other admins who reviewed your edits and the block and it was subject of extensive discussion on and off-site so your suggestion that I should have checked with others is silly. You violated Wikipedia's policies and were blocked rightly for it; you've been given a second chance and instead of being productive you come here to moan about a comment I made more than six months ago, that I still stand by, and to pursue your now year-old vendetta against Nick?",5,9,1,1,11,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,-1.690496561,5.4,Rude,0.154570195
Wikipedia,422994,i made a mistake on adding a colon on <url> and it can't be reverted. Could you help?,16,17,21,16,21,ANMGOZ451W9ZN,A1QV3X9YMQQ3OQ,AVV4KDLSDAS9E,A2LQ33BQ8G259D,A3FGBGZ4RKH712,0.96410761,18.2,Polite,0.154665052
Wikipedia,488110,So why then does the lead stat in Christianity need a reference? Isn't it being contained in the article good enough?,13,11,10,13,1,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,-0.866898541,9.6,Rude,0.154756422
Wikipedia,111266,"No, just admire them from a distance of a couple of centuries! You?",13,11,16,6,9,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,-0.625868084,11,Rude,0.154888804
Wikipedia,318119,I am the third party; <url> was the first to dispute its use.  Why can't you describe the changes in words?,13,9,13,11,8,A22SZHZTF72TRM,A26NYABOD7YBW8,A2UBXHCHM2I6IL,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,-0.703609983,10.8,Rude,0.155411232
Wikipedia,97672,"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?",13,4,9,8,10,A233ONYNWKDIYF,A22SZHZTF72TRM,A3BA2LVL6Y7YO7,AVHARSCRX7M9E,AMJAP6BGF5LVM,-1.106973248,8.8,Rude,0.155580853
Wikipedia,413233,Hey thanks for reassessing the <url> article to B class. So what's need to be done to make it GA?,17,21,17,21,20,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,1.327308584,19.2,Polite,0.155679008
Wikipedia,170548,"So why didn't you just look through the source, to see if there was a number there? Or why didn't you simply ask the editor on their talk page?",11,5,12,6,10,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,-1.368048171,8.8,Rude,0.156494739
Wikipedia,568908,Thank you for closing out this debate.  Can you please restore the history for GFDL purposes?,21,24,17,21,21,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3GOI327COFGY5,A2AMGE57IJVSHF,1.723452496,20.8,Polite,0.156712589
Wikipedia,372438,"I would like to first thank you for coding the afd helper app. Secondly, is it possible it could be changed to work with other XfDs?",17,18,21,21,17,A233ONYNWKDIYF,A1E0EK09CA5OIO,A3ACTDP7KEU5IW,A2JBYOEZH64Y5E,ARWMIQV2EW4PO,0.988965727,18.8,Polite,0.157353945
Wikipedia,239674,I have reverted your relocation of the images of this fragment - as I think it better if the images and transcripts can be seen side-by-side.  Do you agree?,14,21,15,17,21,A21753FQKCM5DQ,ANGX5PAAYGL9P,A22SZHZTF72TRM,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.650852046,17.6,Polite,0.157718137
Wikipedia,367423,I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?,25,17,17,16,21,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,ATVSN1P3Z1NRY,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,1.251975284,19.2,Polite,0.157861156
Wikipedia,409045,"I started thinking of how to copy-edit it, but then lost interest... what is this thing that Americans have about writing about their bloody roads, for goodness sake?  Can you imagine the <url> as a featured article, or having a ""List of A-roads in Gloucestershire"" as a featured list?",17,4,11,9,6,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AYG3MF094634L,A1KC138MX47DXA,A1Y3Z92RE62NPS,-1.200962873,9.4,Rude,0.158262916
Wikipedia,476597,I'm confused: what did you do?  And how did you delete it twice without restoring it in between?,13,9,13,13,9,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,-0.642447875,11.4,Rude,0.160247706
Wikipedia,629894,"Technically, Taku is within his rights to change things to conform to an existing standard, but it's not very politic of him to do so; if we decide to change, then it's still more meaningless work to change everything once again. Unfortunately, it's all too common for editors to edit first and talk second, eh?",12,9,15,12,5,A1RPVYUPJZGM9Z,A199E33VY97TR,AYG3MF094634L,AO5E3LWBYM72K,A3MN5VOZFQPNZF,-0.710549226,10.6,Rude,0.160989799
Wikipedia,292636,"And, no, I don't think that everyone who wrote a screenplay should have two pages, but I do think that every artist who has a substantial list of works which would clutter up their biography page should have two pages. Can you explain to me why the two-page thing is such a big deal when wikipedia is not paper?",9,10,1,5,6,A233ONYNWKDIYF,AYG3MF094634L,A2MWGIVIKOXWYM,A22CF8BF9YQND7,A38N58BSMTA0BE,-1.458225672,6.2,Rude,0.161387513
Wikipedia,275501,"So I have no authority and am not the chief ed, but you have the authority to give me chances. Are you the chief ed?",12,5,12,17,11,AYG3MF094634L,A2JG59YYWBBC5C,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,A2JKFTV0JXWMI6,-0.70213752,11.4,Rude,0.161592076
Wikipedia,508465,Thank you for deleting the attack page I tagged.  Should <url> be blocked for creating it?,17,21,17,22,17,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,1.236620812,18.8,Polite,0.161874396
Wikipedia,125724,"Good start.  Can you add more, please?",21,16,17,25,17,A233ONYNWKDIYF,A199E33VY97TR,AYG3MF094634L,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,1.16153458,19.2,Polite,0.163031032
Wikipedia,501871,Where is the vandalism? Diffs?,17,6,9,13,11,A3L8MJ1C4OEDGV,A1Q0OT3UD3AH6A,A1TLLJDX8H4JP1,A2ULMYRKQMNNFG,A872FSFU7WV6W,-0.674252197,11.2,Rude,0.163124921
Wikipedia,623497,"I guess I sent you something about the <url> project and Welsh data. But you were also somehow silent on lists like gnome-i18n, weren't you?",9,5,11,8,13,A233ONYNWKDIYF,A2ZKDPANCVA690,A22SZHZTF72TRM,AHH34KPTA2LSS,A37ADCYLCSB5O2,-1.017267363,9.2,Rude,0.163408655
Wikipedia,489756,"Forgive me if you've already done this, but...Could you post a list of the listing codes (such as DO, RN, etc.) for possibly non-listed properties with reference numbers?",17,17,21,25,21,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,1.505993932,20.2,Polite,0.163634425
Wikipedia,334540,You're mentioned <url>.  What do we know about these images?,7,13,13,13,13,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,ANVEDG15GV3QE,A29B522D0BX6HN,-0.48411419,11.8,Rude,0.163892689
Wikipedia,624843,Drat forgot to sign.  You blanked my talk page and asked if I don't like K's?,13,12,13,7,10,AYG3MF094634L,A3LXBP8T6JMY9B,A2ULMYRKQMNNFG,A1F4D2PZ7NNWTL,A38N58BSMTA0BE,-0.863951131,11,Rude,0.164170501
Wikipedia,629443,Are you saying you have never edited as anything else? What brought you to that particular article?,17,14,5,9,7,A2X9AEDAHF7O7S,AYG3MF094634L,A204JAK7QRDWVM,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,-0.87530081,10.4,Rude,0.164387786
Wikipedia,370291,"Thanks for the advice but that's why I remove the ""Thank you for your contributions"" on the welcoming template. Is that still okay to do?",13,17,21,17,16,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A2QH1BQA6GR48O,AIPXB863TARAK,AIPK94CUWL45W,0.981067173,16.8,Polite,0.165223038
Wikipedia,200713,"Hey how are you? Now I can't find you online, where are you lol?",18,17,21,13,21,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,1.118904324,18,Polite,0.165699659
Wikipedia,500504,Wow! How did you find this?,13,19,21,25,13,A233ONYNWKDIYF,A2WKPCZU4U110T,A6YO9886DY2SC,AO5E3LWBYM72K,A1DTQSIIYIZL62,0.633176565,18.2,Polite,0.167247249
Wikipedia,236459,"Hi Leah, is it working again? I had some difficulties with WP in general a couple of days ago and was wondering if your issues had the same origin?",17,21,17,19,21,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,1.034098825,19,Polite,0.167493109
Wikipedia,626929,You also say that I am participating in a high-tech lynching. Isn't that what you did when you put SamuraiClinton on RFA?,13,7,7,9,5,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,-1.301871258,8.2,Rude,0.167944905
Wikipedia,235897,"Are you both ""Dribblingscribe"" and ""Indiestu"" ? Do both those accounts belong to the same person?",13,13,7,13,9,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,-0.638580688,11,Rude,0.16858205
Wikipedia,620964,"The Birr page looks good now... but, it seems a little strange to make a distinction between Abyssinia and Ethiopia, as if they were two different entities.  The native name was ''ityoppya'' (Ethiopia) long before 1931; in that year, the Emperor formally requested the international community to begin using Ethiopia instead of Abyssinia, much as the Shah, around the same time, requested the use of ""Iran"" instead of ""Persia"" for his country (and it was also around this time that Siam became Thailand, I believe...) Anyway, it might make more sense for one box reading ""Abyssinia / Ethiopia"" in place of the two separate boxes...?",21,16,25,13,16,A2X9AEDAHF7O7S,AYG3MF094634L,A204JAK7QRDWVM,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.652937066,18.2,Polite,0.168887205
Wikipedia,619135,"I hardly ever agree with Jimintheatl, but that block was bordering on absurd. Fast on the button much?",9,9,1,9,5,AE3D6SE2D8UPQ,A6YO9886DY2SC,A1BJTTNDDFZ3ZP,A1TLLJDX8H4JP1,A13CO3B2BRXQLZ,-1.250548564,6.6,Rude,0.171117877
Wikipedia,281098,PS do you really think that attrition is a degeneration? Surely it's the norm?,9,13,13,13,12,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,-0.586743031,12,Rude,0.171849667
Wikipedia,86340,"Hi, I am having problems with one of the references you added as it goes to the main page and not to one showing any of the figures on religion. Can you have a look at <url>?",21,21,17,17,13,A233ONYNWKDIYF,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A2QH1BQA6GR48O,A2AMGE57IJVSHF,0.899419156,17.8,Polite,0.1721734
Wikipedia,623579,"thanks for your input, it was such a pleasure interacting with you, now that the overlapping projects assessment are done, we need never interact again.  projects opting out of policy, how charming, some projects are more equal than others, can i take a vote on SI project opting out of copyright vios?",25,19,24,1,16,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A1QV3X9YMQQ3OQ,A2MWGIVIKOXWYM,AEYHIQUDWJ3KV,1.06893515,17,Polite,0.172438772
Wikipedia,621082,Why would you doubt that. And for that matter why wouldn't you rewrite it yourself?,5,2,5,4,8,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,-1.819553424,4.8,Rude,0.173018277
Wikipedia,628138,"Agreed. Why do we even waste our time discussing afd's, if consensus has no bearing on the result?",9,12,8,18,13,A2YFPO0N4GIS25,A3MN5VOZFQPNZF,A1BJTTNDDFZ3ZP,AVHARSCRX7M9E,A1Y3Z92RE62NPS,-0.239252494,12,Rude,0.173092089
Wikipedia,560871,So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,13,5,14,10,8,A1RPVYUPJZGM9Z,A199E33VY97TR,AYG3MF094634L,AO5E3LWBYM72K,A3MN5VOZFQPNZF,-0.893352475,10,Rude,0.173513209
Wikipedia,569437,"Not according to the history on <url>.  Can you give me a link to follow, please?",15,17,16,17,19,AAZKHFKG1B8VQ,A1BJTTNDDFZ3ZP,A1E0EK09CA5OIO,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,0.793268842,16.8,Polite,0.173826531
Wikipedia,35415,"You make it very hard to believe that you're acting in good faith when you rewrite the <url> article to remove all references to ""liberal,"" but keep the phrase ""conservative Independence Institute.""  I see POV-pushing when that happens.  If you're so concerned about adjectives, why not edit the articles about AEI or Heritage or Americans for Tax Reform?",8,1,3,6,1,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A2HHK2B1GUH9GX,A31RP7HI5172B,A3SQ6ORWDN5BGZ,-2.056026233,3.8,Rude,0.173925467
Wikipedia,621768,"Thanks. Before I use, is there are way to deny the bot only within a portion of an article rather than the entire article?",21,21,17,21,19,A1J7EVLCZZQSEM,A16PRU8T6NZLN5,AEWF3138PFWEN,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,1.027167593,19.8,Polite,0.174200324
Wikipedia,235112,"Good job, great article. Where did you get the idea, out of curiosity?",17,17,25,24,21,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPK94CUWL45W,1.751231131,20.8,Polite,0.174242866
Wikipedia,300761,"Thank you for getting to all those WikiProject Canada assessements so quickly! Question, is it ''useful'' what I'm doing, adding the template even to what I know will be relative low importance articles?",25,17,21,23,21,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,1.591172975,21.4,Polite,0.174318871
Wikipedia,201317,"I think these are reasonable, and should protect you from lawyering. Should I go ahead and add this?",19,15,21,21,25,A1486XFUE4FA27,A21753FQKCM5DQ,A1FF4KWG1G44QE,AEYHIQUDWJ3KV,A34ZSF2JSRXIRP,1.138156106,20.2,Polite,0.174378826
Wikipedia,466963,"That you would consider a section that he ""praised"" a murderer (referenced to a website dedicated to smear campaigns, no less) as ""NPOV"" is astonishing. Doesn't <url> apply here or do you expect other users to turn the attack into something NPOV?",9,13,1,12,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,-1.034246928,8,Rude,0.174893783
Wikipedia,618765,"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?",25,17,17,17,13,AD8ZUKPJT9E6,A2UFD1I8ZO1V4G,ATVSN1P3Z1NRY,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,0.867682607,17.8,Polite,0.174894333
Wikipedia,99444,Hello. Can you please pass the pilot whale article?,17,25,21,19,17,A2UFD1I8ZO1V4G,A3Q5YG3X67WHFD,A3EJ5TT2ZGBIDA,A38WUWONC7EXTO,A1DTQSIIYIZL62,1.273460991,19.8,Polite,0.17518883
